"Timestamp","uid","time","name","target","info","state","version"
"2022/11/08 7:21:11 PM CST","OS_X-Chrome-08846840561133962","1667956871010","mousedown","input#all-day-event-checkbox1","{""which"":1,""pageX"":918,""pageY"":307}","","B"
"2022/11/08 7:21:11 PM CST","OS_X-Chrome-08846840561133962","1667956871612","mousedown","input#event-start-date","{""which"":1,""pageX"":915,""pageY"":343}","","B"
"2022/11/08 7:21:12 PM CST","OS_X-Chrome-08846840561133962","1667956872500","mousedown","td.xdsoft_date.xdsoft_day_of_week2.xdsoft_current.xdsoft_today","{""which"":1,""pageX"":946,""pageY"":486}","","B"
"2022/11/08 7:21:13 PM CST","OS_X-Chrome-08846840561133962","1667956873103","mousedown","td.time-detail-name","{""which"":1,""pageX"":737,""pageY"":416}","","B"
"2022/11/08 7:21:13 PM CST","OS_X-Chrome-08846840561133962","1667956873792","mousedown","input#event-end-date","{""which"":1,""pageX"":968,""pageY"":413}","","B"
"2022/11/08 7:21:15 PM CST","OS_X-Chrome-08846840561133962","1667956874823","mousedown","td.xdsoft_date.xdsoft_day_of_week1 div","{""which"":1,""pageX"":913,""pageY"":564}","","B"
"2022/11/08 7:21:15 PM CST","OS_X-Chrome-08846840561133962","1667956875458","mousedown","div.card.col-lg-4","{""which"":1,""pageX"":767,""pageY"":560}","","B"
"2022/11/08 7:21:16 PM CST","OS_X-Chrome-08846840561133962","1667956875933","mousedown","button#create-event-button.btn.btn-secondary","{""which"":1,""pageX"":799,""pageY"":578}","","B"
"2022/11/08 7:21:18 PM CST","OS_X-Chrome-08846840561133962","1667956878098","mousedown","input#event-name.title.col-md-12.form-control","{""which"":1,""pageX"":765,""pageY"":201}","","B"
"2022/11/08 7:21:18 PM CST","OS_X-Chrome-08846840561133962","1667956878375","keydown","input#event-name.title.col-md-12.form-control","{""which"":83}","","B"
"2022/11/08 7:21:18 PM CST","OS_X-Chrome-08846840561133962","1667956878613","keydown","input#event-name.title.col-md-12.form-control","{""which"":69}","","B"
"2022/11/08 7:21:19 PM CST","OS_X-Chrome-08846840561133962","1667956878693","keydown","input#event-name.title.col-md-12.form-control","{""which"":77}","","B"
"2022/11/08 7:21:19 PM CST","OS_X-Chrome-08846840561133962","1667956879060","keydown","input#event-name.title.col-md-12.form-control","{""which"":65}","","B"
"2022/11/08 7:21:19 PM CST","OS_X-Chrome-08846840561133962","1667956878951","keydown","input#event-name.title.col-md-12.form-control","{""which"":73}","","B"
"2022/11/08 7:21:19 PM CST","OS_X-Chrome-08846840561133962","1667956879410","keydown","input#event-name.title.col-md-12.form-control","{""which"":78}","","B"
"2022/11/08 7:21:20 PM CST","OS_X-Chrome-08846840561133962","1667956879725","keydown","input#event-name.title.col-md-12.form-control","{""which"":8}","","B"
"2022/11/08 7:21:20 PM CST","OS_X-Chrome-08846840561133962","1667956880206","keydown","input#event-name.title.col-md-12.form-control","{""which"":78}","","B"
"2022/11/08 7:21:20 PM CST","OS_X-Chrome-08846840561133962","1667956879934","keydown","input#event-name.title.col-md-12.form-control","{""which"":8}","","B"
"2022/11/08 7:21:20 PM CST","OS_X-Chrome-08846840561133962","1667956880329","keydown","input#event-name.title.col-md-12.form-control","{""which"":65}","","B"
"2022/11/08 7:21:20 PM CST","OS_X-Chrome-08846840561133962","1667956880526","keydown","input#event-name.title.col-md-12.form-control","{""which"":82}","","B"
"2022/11/08 7:21:21 PM CST","OS_X-Chrome-08846840561133962","1667956881221","mousedown","input#event-location.col-md-12.form-control","{""which"":1,""pageX"":750,""pageY"":258}","","B"
"2022/11/08 7:21:21 PM CST","OS_X-Chrome-08846840561133962","1667956881610","keydown","input#event-location.col-md-12.form-control","{""which"":16}","","B"
"2022/11/08 7:21:21 PM CST","OS_X-Chrome-08846840561133962","1667956881699","keydown","input#event-location.col-md-12.form-control","{""which"":83}","","B"
"2022/11/08 7:21:22 PM CST","OS_X-Chrome-08846840561133962","1667956881926","keydown","input#event-location.col-md-12.form-control","{""which"":67}","","B"
"2022/11/08 7:21:22 PM CST","OS_X-Chrome-08846840561133962","1667956882103","keydown","input#event-location.col-md-12.form-control","{""which"":69}","","B"
"2022/11/08 7:21:24 PM CST","OS_X-Chrome-08846840561133962","1667956883678","mousedown","input#all-day-event-date","{""which"":1,""pageX"":906,""pageY"":354}","","B"
"2022/11/08 7:21:25 PM CST","OS_X-Chrome-08846840561133962","1667956884765","mousedown","td.xdsoft_date.xdsoft_day_of_week2.xdsoft_current.xdsoft_today div","{""which"":1,""pageX"":943,""pageY"":479}","","B"
"2022/11/08 7:21:25 PM CST","OS_X-Chrome-08846840561133962","1667956885367","mousedown","div#content","{""which"":1,""pageX"":881,""pageY"":483}","","B"
"2022/11/08 7:21:28 PM CST","OS_X-Chrome-08846840561133962","1667956888374","keydown","body","{""which"":16}","","B"
"2022/11/08 7:21:29 PM CST","OS_X-Chrome-08846840561133962","1667956889166","keydown","body","{""which"":91}","","B"
"2022/11/08 7:21:30 PM CST","OS_X-Chrome-08846840561133962","1667956890004","keydown","body","{""which"":54}","","B"
"2022/11/08 7:21:34 PM CST","OS_X-Chrome-08846840561133962","1667956894813","keydown","body","{""which"":16}","","B"
"2022/11/08 7:21:35 PM CST","OS_X-Chrome-08846840561133962","1667956895437","keydown","body","{""which"":17}","","B"
"2022/11/08 7:21:36 PM CST","OS_X-Chrome-08846840561133962","1667956895817","ShortcutCreate","document","{""key1"":""val1"",""key2"":""val2"",""key3"":""val3""}","","B"
"2022/11/08 7:21:36 PM CST","OS_X-Chrome-08846840561133962","1667956895811","keydown","body","{""which"":83}","","B"
"2022/11/08 7:21:38 PM CST","OS_X-Chrome-08846840561133962","1667956898356","mousedown","div.form-floating","{""which"":1,""pageX"":861,""pageY"":219}","","B"
"2022/11/08 7:21:39 PM CST","OS_X-Chrome-08846840561133962","1667956898881","mousedown","input#event-location.col-md-12.form-control","{""which"":1,""pageX"":861,""pageY"":220}","","B"
"2022/11/08 7:21:39 PM CST","OS_X-Chrome-08846840561133962","1667956899402","mousedown","input#event-name.title.col-md-12.form-control","{""which"":1,""pageX"":833,""pageY"":203}","","B"
"2022/11/08 7:21:40 PM CST","OS_X-Chrome-08846840561133962","1667956900088","keydown","input#event-name.title.col-md-12.form-control","{""which"":65}","","B"
"2022/11/08 7:21:40 PM CST","OS_X-Chrome-08846840561133962","1667956900299","keydown","input#event-name.title.col-md-12.form-control","{""which"":65}","","B"
"2022/11/08 7:21:40 PM CST","OS_X-Chrome-08846840561133962","1667956900623","mousedown","input#event-location.col-md-12.form-control","{""which"":1,""pageX"":785,""pageY"":267}","","B"
"2022/11/08 7:21:41 PM CST","OS_X-Chrome-08846840561133962","1667956901062","keydown","input#event-location.col-md-12.form-control","{""which"":65}","","B"
"2022/11/08 7:21:41 PM CST","OS_X-Chrome-08846840561133962","1667956900873","keydown","input#event-location.col-md-12.form-control","{""which"":65}","","B"
"2022/11/08 7:21:42 PM CST","OS_X-Chrome-08846840561133962","1667956902074","mousedown","button#clear-event-button.btn.btn-secondary","{""which"":1,""pageX"":933,""pageY"":579}","","B"
"2022/11/08 7:21:42 PM CST","OS_X-Chrome-08846840561133962","1667956902180","resetbutton","document","{""key1"":""val1"",""key2"":""val2""}","","B"
"2022/11/08 7:21:43 PM CST","OS_X-Chrome-08846840561133962","1667956902962","mousedown","input#event-name.title.col-md-12.form-control","{""which"":1,""pageX"":736,""pageY"":193}","","B"
"2022/11/08 7:21:43 PM CST","OS_X-Chrome-08846840561133962","1667956903195","keydown","input#event-name.title.col-md-12.form-control","{""which"":65}","","B"
"2022/11/08 7:21:43 PM CST","OS_X-Chrome-08846840561133962","1667956903426","keydown","input#event-name.title.col-md-12.form-control","{""which"":65}","","B"
"2022/11/08 7:21:43 PM CST","OS_X-Chrome-08846840561133962","1667956903620","keydown","input#event-name.title.col-md-12.form-control","{""which"":65}","","B"
"2022/11/08 7:21:44 PM CST","OS_X-Chrome-08846840561133962","1667956903851","keydown","input#event-name.title.col-md-12.form-control","{""which"":65}","","B"
"2022/11/08 7:21:44 PM CST","OS_X-Chrome-08846840561133962","1667956904287","mousedown","input#event-location.col-md-12.form-control","{""which"":1,""pageX"":721,""pageY"":252}","","B"
"2022/11/08 7:21:45 PM CST","OS_X-Chrome-08846840561133962","1667956904474","keydown","input#event-location.col-md-12.form-control","{""which"":65}","","B"
"2022/11/08 7:21:45 PM CST","OS_X-Chrome-08846840561133962","1667956904863","keydown","input#event-location.col-md-12.form-control","{""which"":65}","","B"
"2022/11/08 7:21:45 PM CST","OS_X-Chrome-08846840561133962","1667956904684","keydown","input#event-location.col-md-12.form-control","{""which"":65}","","B"
"2022/11/08 7:21:45 PM CST","OS_X-Chrome-08846840561133962","1667956905030","keydown","input#event-location.col-md-12.form-control","{""which"":65}","","B"
"2022/11/08 7:21:45 PM CST","OS_X-Chrome-08846840561133962","1667956905594","mousedown","input#all-day-event-date","{""which"":1,""pageX"":939,""pageY"":344}","","B"
"2022/11/08 7:21:46 PM CST","OS_X-Chrome-08846840561133962","1667956906609","mousedown","td.xdsoft_date.xdsoft_day_of_week1 div","{""which"":1,""pageX"":912,""pageY"":499}","","B"
"2022/11/08 7:21:47 PM CST","OS_X-Chrome-08846840561133962","1667956907520","mousedown","button#clear-event-button.btn.btn-secondary","{""which"":1,""pageX"":887,""pageY"":575}","","B"
"2022/11/08 7:21:47 PM CST","OS_X-Chrome-08846840561133962","1667956907608","resetbutton","document","{""key1"":""val1"",""key2"":""val2""}","","B"
"2022/11/08 7:21:48 PM CST","OS_X-Chrome-08846840561133962","1667956908338","mousedown","input#event-name.title.col-md-12.form-control","{""which"":1,""pageX"":778,""pageY"":186}","","B"
"2022/11/08 7:21:48 PM CST","OS_X-Chrome-08846840561133962","1667956908591","keydown","input#event-name.title.col-md-12.form-control","{""which"":65}","","B"
"2022/11/08 7:21:49 PM CST","OS_X-Chrome-08846840561133962","1667956908797","keydown","input#event-name.title.col-md-12.form-control","{""which"":65}","","B"
"2022/11/08 7:21:49 PM CST","OS_X-Chrome-08846840561133962","1667956908974","keydown","input#event-name.title.col-md-12.form-control","{""which"":65}","","B"
"2022/11/08 7:21:49 PM CST","OS_X-Chrome-08846840561133962","1667956909393","mousedown","input#event-location.col-md-12.form-control","{""which"":1,""pageX"":761,""pageY"":250}","","B"
"2022/11/08 7:21:50 PM CST","OS_X-Chrome-08846840561133962","1667956910229","keydown","input#event-location.col-md-12.form-control","{""which"":65}","","B"
"2022/11/08 7:21:50 PM CST","OS_X-Chrome-08846840561133962","1667956910411","keydown","input#event-location.col-md-12.form-control","{""which"":65}","","B"
"2022/11/08 7:21:51 PM CST","OS_X-Chrome-08846840561133962","1667956910601","keydown","input#event-location.col-md-12.form-control","{""which"":65}","","B"
"2022/11/08 7:21:52 PM CST","OS_X-Chrome-08846840561133962","1667956912445","mousedown","input#all-day-event-checkbox1","{""which"":1,""pageX"":923,""pageY"":307}","","B"
"2022/11/08 7:21:53 PM CST","OS_X-Chrome-08846840561133962","1667956913372","mousedown","input#all-day-event-checkbox","{""which"":1,""pageX"":861,""pageY"":312}","","B"
"2022/11/08 7:21:54 PM CST","OS_X-Chrome-08846840561133962","1667956913912","mousedown","input#all-day-event-date","{""which"":1,""pageX"":921,""pageY"":356}","","B"
"2022/11/08 7:21:55 PM CST","OS_X-Chrome-08846840561133962","1667956914878","mousedown","td.xdsoft_date.xdsoft_day_of_week2 div","{""which"":1,""pageX"":944,""pageY"":500}","","B"
"2022/11/08 7:21:56 PM CST","OS_X-Chrome-08846840561133962","1667956915600","mousedown","input#event-name.title.col-md-12.form-control","{""which"":1,""pageX"":757,""pageY"":204}","","B"
"2022/11/08 7:21:56 PM CST","OS_X-Chrome-08846840561133962","1667956916110","keydown","input#event-name.title.col-md-12.form-control","{""which"":8}","","B"
"2022/11/08 7:21:57 PM CST","OS_X-Chrome-08846840561133962","1667956916642","keydown","input#event-name.title.col-md-12.form-control","{""which"":16}","","B"
"2022/11/08 7:21:58 PM CST","OS_X-Chrome-08846840561133962","1667956917839","keydown","input#event-name.title.col-md-12.form-control","{""which"":83}","","B"
"2022/11/08 7:21:58 PM CST","OS_X-Chrome-08846840561133962","1667956918034","keydown","input#event-name.title.col-md-12.form-control","{""which"":69}","","B"
"2022/11/08 7:21:58 PM CST","OS_X-Chrome-08846840561133962","1667956918141","keydown","input#event-name.title.col-md-12.form-control","{""which"":77}","","B"
"2022/11/08 7:21:58 PM CST","OS_X-Chrome-08846840561133962","1667956918408","keydown","input#event-name.title.col-md-12.form-control","{""which"":73}","","B"
"2022/11/08 7:21:58 PM CST","OS_X-Chrome-08846840561133962","1667956918630","keydown","input#event-name.title.col-md-12.form-control","{""which"":78}","","B"
"2022/11/08 7:21:58 PM CST","OS_X-Chrome-08846840561133962","1667956918674","keydown","input#event-name.title.col-md-12.form-control","{""which"":65}","","B"
"2022/11/08 7:21:59 PM CST","OS_X-Chrome-08846840561133962","1667956918878","keydown","input#event-name.title.col-md-12.form-control","{""which"":82}","","B"
"2022/11/08 7:21:59 PM CST","OS_X-Chrome-08846840561133962","1667956919451","mousedown","input#event-location.col-md-12.form-control","{""which"":1,""pageX"":693,""pageY"":257}","","B"
"2022/11/08 7:22:00 PM CST","OS_X-Chrome-08846840561133962","1667956920162","keydown","input#event-location.col-md-12.form-control","{""which"":8}","","B"
"2022/11/08 7:22:00 PM CST","OS_X-Chrome-08846840561133962","1667956920395","keydown","input#event-location.col-md-12.form-control","{""which"":8}","","B"
"2022/11/08 7:22:00 PM CST","OS_X-Chrome-08846840561133962","1667956920592","keydown","input#event-location.col-md-12.form-control","{""which"":8}","","B"
"2022/11/08 7:22:01 PM CST","OS_X-Chrome-08846840561133962","1667956920832","keydown","input#event-location.col-md-12.form-control","{""which"":67}","","B"
"2022/11/08 7:22:01 PM CST","OS_X-Chrome-08846840561133962","1667956921002","keydown","input#event-location.col-md-12.form-control","{""which"":72}","","B"
"2022/11/08 7:22:01 PM CST","OS_X-Chrome-08846840561133962","1667956921164","keydown","input#event-location.col-md-12.form-control","{""which"":73}","","B"
"2022/11/08 7:22:01 PM CST","OS_X-Chrome-08846840561133962","1667956921415","keydown","input#event-location.col-md-12.form-control","{""which"":67}","","B"
"2022/11/08 7:22:01 PM CST","OS_X-Chrome-08846840561133962","1667956921491","keydown","input#event-location.col-md-12.form-control","{""which"":65}","","B"
"2022/11/08 7:22:02 PM CST","OS_X-Chrome-08846840561133962","1667956921902","keydown","input#event-location.col-md-12.form-control","{""which"":71}","","B"
"2022/11/08 7:22:02 PM CST","OS_X-Chrome-08846840561133962","1667956922096","keydown","input#event-location.col-md-12.form-control","{""which"":79}","","B"
"2022/11/08 7:22:03 PM CST","OS_X-Chrome-08846840561133962","1667956923350","mousedown","select#recurrent-event-type-selector.ct","{""which"":1,""pageX"":905,""pageY"":410}","","B"
"2022/11/08 7:22:05 PM CST","OS_X-Chrome-08846840561133962","1667956925134","mousedown","input#recurrent-event-end-date","{""which"":1,""pageX"":900,""pageY"":440}","","B"
"2022/11/08 7:22:06 PM CST","OS_X-Chrome-08846840561133962","1667956926356","mousedown","td.xdsoft_date.xdsoft_day_of_week1 div","{""which"":1,""pageX"":920,""pageY"":636}","","B"
"2022/11/08 7:22:07 PM CST","OS_X-Chrome-08846840561133962","1667956926959","mousedown","tr#recurrent-event-end-date-row.hidden td","{""which"":1,""pageX"":1072,""pageY"":436}","","B"
"2022/11/08 7:22:09 PM CST","OS_X-Chrome-08846840561133962","1667956929589","keydown","body","{""which"":16}","","B"
"2022/11/08 7:22:10 PM CST","OS_X-Chrome-08846840561133962","1667956929873","keydown","body","{""which"":17}","","B"
"2022/11/08 7:22:10 PM CST","OS_X-Chrome-08846840561133962","1667956930065","ShortcutCreate","document","{""key1"":""val1"",""key2"":""val2"",""key3"":""val3""}","","B"
"2022/11/08 7:22:10 PM CST","OS_X-Chrome-08846840561133962","1667956930060","keydown","body","{""which"":83}","","B"
"2022/11/08 7:22:12 PM CST","OS_X-Chrome-08846840561133962","1667956932704","keydown","input#event-name.title.col-md-12.form-control","{""which"":72}","","B"
"2022/11/08 7:22:13 PM CST","OS_X-Chrome-08846840561133962","1667956932875","keydown","input#event-name.title.col-md-12.form-control","{""which"":73}","","B"
"2022/11/08 7:22:14 PM CST","OS_X-Chrome-08846840561133962","1667956933915","keydown","input#event-name.title.col-md-12.form-control","{""which"":8}","","B"
"2022/11/08 7:22:14 PM CST","OS_X-Chrome-08846840561133962","1667956934127","keydown","input#event-name.title.col-md-12.form-control","{""which"":8}","","B"
"2022/11/08 7:22:14 PM CST","OS_X-Chrome-08846840561133962","1667956934289","keydown","input#event-name.title.col-md-12.form-control","{""which"":8}","","B"
"2022/11/08 7:22:14 PM CST","OS_X-Chrome-08846840561133962","1667956934763","keydown","input#event-name.title.col-md-12.form-control","{""which"":77}","","B"
"2022/11/08 7:22:15 PM CST","OS_X-Chrome-08846840561133962","1667956934895","keydown","input#event-name.title.col-md-12.form-control","{""which"":69}","","B"
"2022/11/08 7:22:15 PM CST","OS_X-Chrome-08846840561133962","1667956935089","keydown","input#event-name.title.col-md-12.form-control","{""which"":69}","","B"
"2022/11/08 7:22:15 PM CST","OS_X-Chrome-08846840561133962","1667956935339","keydown","input#event-name.title.col-md-12.form-control","{""which"":84}","","B"
"2022/11/08 7:22:16 PM CST","OS_X-Chrome-08846840561133962","1667956936024","keydown","input#event-name.title.col-md-12.form-control","{""which"":85}","","B"
"2022/11/08 7:22:16 PM CST","OS_X-Chrome-08846840561133962","1667956936226","keydown","input#event-name.title.col-md-12.form-control","{""which"":80}","","B"
"2022/11/08 7:22:17 PM CST","OS_X-Chrome-08846840561133962","1667956936950","mousedown","input#event-location.col-md-12.form-control","{""which"":1,""pageX"":693,""pageY"":257}","","B"
"2022/11/08 7:22:19 PM CST","OS_X-Chrome-08846840561133962","1667956938696","keydown","input#event-location.col-md-12.form-control","{""which"":67}","","B"
"2022/11/08 7:22:19 PM CST","OS_X-Chrome-08846840561133962","1667956938849","keydown","input#event-location.col-md-12.form-control","{""which"":72}","","B"
"2022/11/08 7:22:19 PM CST","OS_X-Chrome-08846840561133962","1667956939041","keydown","input#event-location.col-md-12.form-control","{""which"":73}","","B"
"2022/11/08 7:22:19 PM CST","OS_X-Chrome-08846840561133962","1667956939188","keydown","input#event-location.col-md-12.form-control","{""which"":67}","","B"
"2022/11/08 7:22:19 PM CST","OS_X-Chrome-08846840561133962","1667956939313","keydown","input#event-location.col-md-12.form-control","{""which"":65}","","B"
"2022/11/08 7:22:19 PM CST","OS_X-Chrome-08846840561133962","1667956939571","keydown","input#event-location.col-md-12.form-control","{""which"":71}","","B"
"2022/11/08 7:22:20 PM CST","OS_X-Chrome-08846840561133962","1667956939731","keydown","input#event-location.col-md-12.form-control","{""which"":79}","","B"
"2022/11/08 7:22:20 PM CST","OS_X-Chrome-08846840561133962","1667956940518","mousedown","input#all-day-event-date","{""which"":1,""pageX"":898,""pageY"":355}","","B"
"2022/11/08 7:22:21 PM CST","OS_X-Chrome-08846840561133962","1667956941367","mousedown","td.xdsoft_date.xdsoft_day_of_week1 div","{""which"":1,""pageX"":916,""pageY"":477}","","B"
"2022/11/08 7:22:33 PM CST","OS_X-Chrome-08846840561133962","1667956953542","keydown","input#all-day-event-date","{""which"":16}","","B"
"2022/11/08 7:22:34 PM CST","OS_X-Chrome-08846840561133962","1667956954300","keydown","input#all-day-event-date","{""which"":91}","","B"
"2022/11/08 7:22:34 PM CST","OS_X-Chrome-08846840561133962","1667956954573","keydown","input#all-day-event-date","{""which"":83}","","B"
"2022/11/08 7:22:37 PM CST","OS_X-Chrome-08846840561133962","1667956957576","mousedown","div.card.col-lg-4.shadow","{""which"":1,""pageX"":1276,""pageY"":439}","","B"
"2022/11/08 7:22:38 PM CST","OS_X-Chrome-08846840561133962","1667956958417","keydown","body","{""which"":16}","","B"
"2022/11/08 7:22:39 PM CST","OS_X-Chrome-08846840561133962","1667956958844","keydown","body","{""which"":18}","","B"
"2022/11/08 7:22:40 PM CST","OS_X-Chrome-08846840561133962","1667956960004","keydown","body","{""which"":17}","","B"
"2022/11/08 7:22:40 PM CST","OS_X-Chrome-08846840561133962","1667956960170","keydown","body","{""which"":83}","","B"
"2022/11/08 7:22:40 PM CST","OS_X-Chrome-08846840561133962","1667956960174","ShortcutCreate","document","{""key1"":""val1"",""key2"":""val2"",""key3"":""val3""}","","B"
"2022/11/08 7:22:42 PM CST","OS_X-Chrome-08846840561133962","1667956962213","mousedown","input#event-name.title.col-md-12.form-control","{""which"":1,""pageX"":764,""pageY"":201}","","B"
